id,customer_id,email,full_name,age,gender,marital_status,family_size,dependent_count,occupation,occupation_type,monthly_income,kyc_status,city,kids_in_household,app_installed,existing_customer,credit_score,social_media_active,emails_sent,emails_opened,emails_clicked,topics_list,w1,w2,w3,created_at,updated_at
54534114-2b2a-4a8d-9951-cf80294b0e17,CUST4505,karan.sharma928@example.com,"Karan Sharma",51,Male,Married,2,0,Entrepreneur,Part-time,46433,Y,Jaipur,0,N,N,440,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
d9ac140b-e714-4450-934e-d5de0fe0a096,CUST1065,ankit.joshi3283@example.com,"Ankit Joshi",56,Male,Married,2,3,"Marketing Manager",Full-time,481425,N,Nagpur,1,Y,N,365,Y,15,7,3,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.834+00"
258d9f2e-9530-4118-be10-865d9493b455,CUST2185,harsh.chatterjee4119@example.com,"Harsh Chatterjee",62,Male,Married,6,2,Accountant,Full-time,50800,N,Indore,3,Y,Y,326,N,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
ebe2f68e-7cbe-4b6e-9d16-fcf2b739fb07,CUST2188,nikhil.sharma7735@example.com,"Nikhil Sharma",27,Male,Single,0,4,Student,Full-time,59769,Y,Hyderabad,4,N,N,484,Y,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
6d83b886-3db4-4f31-877d-3440c0dd29d0,CUST2189,neha.iyer620@example.com,"Neha Iyer",26,Female,Single,3,0,Consultant,Full-time,198909,Y,Kochi,2,N,Y,502,Y,4,1,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
3f8031d0-2a83-409c-a0f9-ff12d35d9ba1,CUST1066,vikram.yadav7783@example.com,"Vikram Yadav",19,Male,Single,0,2,Nurse,Full-time,238117,Y,Lucknow,2,Y,Y,419,Y,11,7,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.834+00"
078500d4-ded4-434a-9d20-68148844797c,CUST1067,neha.singh7658@example.com,"Neha Singh",25,Female,Married,0,0,"Operations Manager",Full-time,322004,Y,Visakhapatnam,4,Y,N,303,N,11,5,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.834+00"
61bdfe5d-cc44-4e83-8cd1-8b69ffd273eb,CUST1068,ankit.mehta1078@example.com,"Ankit Mehta",38,Male,Single,0,2,"Government Employee",Part-time,438536,N,Gurugram,3,N,N,529,Y,15,9,0,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.834+00"
07e280cb-1c03-46db-b5a4-8a243e5e1790,CUST2190,aarav.yadav9025@example.com,"Aarav Yadav",51,Male,Single,6,0,"Government Employee",Full-time,50147,N,Chandigarh,0,Y,N,424,Y,15,7,2,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
c94be8ce-9d03-4983-852f-4c308b53455d,CUST3127,kavya.yadav7519@example.com,"Kavya Yadav",55,Female,Single,7,3,"HR Manager",Part-time,264455,Y,Hyderabad,3,Y,N,653,Y,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
50d58061-e101-46a5-ac81-f9431476d23b,CUST4510,ananya.verma1516@example.com,"Ananya Verma",66,Female,Married,1,3,Electrician,Full-time,393073,Y,Indore,3,Y,N,717,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
178a257a-14f3-4771-a336-dac970f1ec87,CUST0296,aarav.mehta6190@example.com,"Aarav Mehta",40,Male,Single,4,0,Driver,Full-time,308089,N,Visakhapatnam,3,Y,Y,656,N,15,9,7,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.745+00"
8ac0ab7a-2b86-4c12-a92d-38232e9df2cc,CUST4548,priya.nair9694@example.com,"Priya Nair",35,Female,Single,6,1,Homemaker,Full-time,433795,Y,Coimbatore,4,N,N,360,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
1e0c817f-3e4d-4f88-8a28-ea707be77b0d,CUST4549,karan.sharma9750@example.com,"Karan Sharma",30,Male,Single,3,0,Doctor,Part-time,440345,N,Visakhapatnam,1,Y,Y,628,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
5609c193-16e1-4ffd-a215-d56077f93dc6,CUST4550,sneha.joshi2650@example.com,"Sneha Joshi",53,Female,Single,3,2,"Retail Associate",Full-time,284734,N,Kochi,2,Y,Y,448,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
45113a9e-56de-44e2-b269-a1823d263c25,CUST4551,diya.sharma3438@example.com,"Diya Sharma",53,Female,Single,1,0,Electrician,Full-time,105767,Y,Chandigarh,0,Y,N,626,Y,4,2,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
af147f8b-6e19-4a84-9c1a-5c81ff32ccf7,CUST1009,meera.chatterjee7769@example.com,"Meera Chatterjee",42,Female,Single,2,4,"HR Manager",Part-time,418236,N,Mumbai,3,N,Y,499,Y,12,5,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.834+00"
a162797a-c759-4f3b-bfc3-232d84eb44a0,CUST2003,vivaan.iyer4681@example.com,"Vivaan Iyer",49,Male,Single,6,0,Driver,Full-time,367476,N,Surat,2,Y,Y,696,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.19+00"
2fc30789-57b3-4b64-9975-e59dcd982a8f,CUST2191,aarav.singh8409@example.com,"Aarav Singh",58,Male,Married,7,2,Electrician,Full-time,185153,N,Visakhapatnam,2,Y,N,399,N,15,6,4,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
cbe8931c-8044-4c8e-b560-c728d020f3c8,CUST4511,pooja.kumar6531@example.com,"Pooja Kumar",35,Female,Married,5,0,"Bank Employee",Full-time,211956,N,Mumbai,3,Y,N,533,N,4,1,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
9d8a414c-1c56-45de-a8ce-5d2c7d512e48,CUST4512,tanvi.reddy9908@example.com,"Tanvi Reddy",28,Female,Single,7,0,"Business Analyst",Part-time,442463,Y,Nagpur,1,N,N,495,Y,4,4,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
89244013-3535-42ab-ad47-68766df95dd7,CUST4513,arjun.verma1511@example.com,"Arjun Verma",62,Male,Single,7,0,Pharmacist,Full-time,182783,N,Coimbatore,4,Y,Y,585,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
accd19b1-63fa-4176-9b3a-adfbc21f4232,CUST4514,aarav.patel655@example.com,"Aarav Patel",64,Male,Single,3,3,"Retail Associate",Part-time,227140,Y,Surat,2,Y,Y,773,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
49edb453-c7f8-4b61-858c-3c661c0d1910,CUST4515,aadhya.joshi7024@example.com,"Aadhya Joshi",34,Female,Married,0,4,Accountant,Part-time,383031,N,Coimbatore,3,N,Y,597,Y,4,1,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
14727077-df40-4dd8-bc51-d3782ef7c782,CUST4542,ankit.nair488@example.com,"Ankit Nair",23,Male,Single,7,3,"Government Employee",Full-time,310748,N,Mumbai,2,N,Y,311,N,4,4,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
35783bf3-855e-4ca4-8148-cd1a626a2d8f,CUST4543,aditya.nair724@example.com,"Aditya Nair",22,Male,Married,7,2,"Government Employee",Part-time,258721,N,Visakhapatnam,4,Y,Y,503,Y,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
eae54f53-2d68-4abe-be3f-aef2dcad45f3,CUST4544,simran.sharma5050@example.com,"Simran Sharma",59,Female,Married,7,0,Designer,Part-time,234913,N,Delhi,2,N,N,628,Y,4,3,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
bba1d7bc-3d10-427d-aad1-54a03ca49bdf,CUST4552,aarav.bose9238@example.com,"Aarav Bose",66,Male,Married,2,4,"Bank Employee",Part-time,425460,N,Lucknow,4,N,N,316,N,4,1,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
86a3d487-7e42-4955-b37f-f6f943edc143,CUST4553,arjun.reddy5535@example.com,"Arjun Reddy",42,Male,Single,1,2,Entrepreneur,Full-time,86660,N,Jaipur,1,Y,N,405,N,4,3,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
a44dead5-5147-4432-949d-7fbdb49d9424,CUST4941,karan.yadav8347@example.com,"Karan Yadav",32,Male,Single,6,4,Driver,Part-time,227376,Y,Nagpur,1,Y,Y,749,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
d461dd35-bdc4-4ec9-9eba-ec10217934c2,CUST4555,pooja.mehta2401@example.com,"Pooja Mehta",56,Female,Single,4,0,Student,Full-time,434045,N,Bhopal,0,Y,N,358,Y,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
b6ad7a6c-df5a-4eea-8d35-d6094af87312,CUST4556,priya.das9082@example.com,"Priya Das",56,Female,Single,0,3,"IT Professional",Part-time,95157,Y,Pune,0,N,N,742,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
fbd95496-7ef9-40e7-aec8-86ec823e15e2,CUST4557,tanvi.joshi5194@example.com,"Tanvi Joshi",29,Female,Single,6,1,Entrepreneur,Part-time,343117,N,Jaipur,2,N,Y,761,N,4,1,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
01a36ae7-e1ff-40f7-b15d-1578132dc043,CUST4558,priya.singh8650@example.com,"Priya Singh",75,Female,Single,5,2,"Government Employee",Part-time,341497,N,Coimbatore,2,Y,N,436,N,4,0,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
65fb90c5-9039-47fe-a7ba-7c4aae131b3b,CUST4559,siddharth.mehta4846@example.com,"Siddharth Mehta",27,Male,Single,1,1,Teacher,Part-time,424160,N,Pune,3,Y,Y,408,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
a24fe360-f04c-44cd-8e3c-f7577f3b8087,CUST4560,ananya.bose3965@example.com,"Ananya Bose",29,Female,Single,2,4,Advocate,Full-time,85118,Y,Jaipur,0,N,Y,635,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
3b250ce7-41c5-4262-92cb-be4fc5baffbe,CUST4561,isha.sharma7921@example.com,"Isha Sharma",22,Female,Married,6,3,Teacher,Part-time,142778,N,Hyderabad,2,Y,Y,523,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
fadb8ec3-317e-4367-8b8b-ccaa33150fba,CUST4943,rahul.yadav1265@example.com,"Rahul Yadav",62,Male,Single,6,2,"IT Professional",Full-time,357916,Y,Pune,4,Y,Y,468,N,4,4,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
89734faa-5955-4b23-9f7f-e9e1d93c9f65,CUST2332,pooja.sharma7182@example.com,"Pooja Sharma",26,Female,Single,2,0,"Sales Executive",Part-time,303662,Y,Bengaluru,1,Y,N,705,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
24b3aaaa-15ff-449d-b199-b2e92402a001,CUST2333,isha.singh2686@example.com,"Isha Singh",19,Female,Single,7,1,"Bank Employee",Full-time,278867,Y,Bhopal,2,N,N,300,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
a36d5e46-fcb7-4780-ae3c-af332cab27fe,CUST2335,isha.das3998@example.com,"Isha Das",22,Female,Married,4,4,Teacher,Full-time,156844,N,Visakhapatnam,4,N,Y,351,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
1a9528d6-2e06-4aff-ba83-87af19e924b6,CUST2336,pooja.verma953@example.com,"Pooja Verma",72,Female,Single,5,1,Advocate,Part-time,324223,Y,Nagpur,3,Y,N,578,N,4,3,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
72e0aec3-d714-4f49-bcac-dc113449ad58,CUST2337,ankit.sharma9234@example.com,"Ankit Sharma",38,Male,Single,4,0,"IT Professional",Full-time,217430,Y,Chandigarh,4,N,Y,341,Y,4,3,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
b3570648-cc27-4d10-b311-14e7fa8c3a55,CUST2339,nandini.das3801@example.com,"Nandini Das",70,Female,Single,4,0,Accountant,Part-time,316139,N,Noida,3,N,Y,836,Y,4,3,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
9ab92f15-a4e9-4090-814c-3efdba243bb3,CUST2340,vivaan.patel218@example.com,"Vivaan Patel",40,Male,Married,2,4,Student,Full-time,358275,Y,Indore,0,Y,Y,342,Y,4,3,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
64eec488-6316-4de1-93d0-82d783516e0f,CUST3140,karan.patel4173@example.com,"Karan Patel",28,Male,Married,3,1,Electrician,Full-time,418572,Y,Chennai,1,N,N,736,N,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
a5702d16-7af2-4ed5-b99f-61ba436fc349,CUST3141,nandini.mehta8754@example.com,"Nandini Mehta",58,Female,Married,2,3,"Bank Employee",Full-time,239576,N,Chandigarh,2,Y,Y,330,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
74d10850-756b-48f1-a48a-0a1dbfe1ad32,CUST3142,ankit.verma4920@example.com,"Ankit Verma",32,Male,Married,6,2,"Business Analyst",Full-time,203273,Y,Visakhapatnam,4,Y,Y,439,Y,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
fba3fba3-fb43-4505-979a-748f91a75663,CUST3155,ankit.nair5755@example.com,"Ankit Nair",30,Male,Married,2,2,Nurse,Part-time,253252,N,Pune,0,Y,N,461,N,15,7,3,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
69681b17-9aa1-446e-a110-11a9c6a56656,CUST3157,rahul.gupta4817@example.com,"Rahul Gupta",71,Male,Single,1,2,"IT Professional",Full-time,239783,N,Lucknow,1,N,N,371,N,15,10,1,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
199165cc-f99f-4f35-9742-a3dfb0b8dde5,CUST3158,arjun.nair9971@example.com,"Arjun Nair",31,Male,Married,1,0,Entrepreneur,Full-time,297337,Y,Chandigarh,3,Y,N,518,N,4,4,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
37b8e4b0-2860-45dc-9ae6-2275824cc07a,CUST3159,isha.chatterjee3312@example.com,"Isha Chatterjee",72,Female,Single,6,0,"Business Analyst",Part-time,15103,Y,Visakhapatnam,3,N,N,456,N,4,1,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
f1e0b9dd-5af5-4464-afbe-ea9ab8a5b341,CUST3162,priya.sharma2788@example.com,"Priya Sharma",42,Female,Single,1,4,Homemaker,Full-time,390689,Y,Ahmedabad,3,Y,Y,536,N,4,4,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
4c22a653-bda2-4837-8b97-47b62486721a,CUST4994,amit.patel1970@example.com,"Amit Patel",74,Male,Married,2,0,"Data Analyst",Full-time,260055,Y,Ahmedabad,4,Y,Y,461,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
67024b11-cf94-40d5-becf-3e0097aebc89,CUST4562,arjun.das3198@example.com,"Arjun Das",74,Male,Married,0,2,"HR Manager",Full-time,92728,Y,Kochi,1,Y,Y,669,N,4,3,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
c3a15265-d18a-4641-9173-c45e847adab4,CUST4563,tanvi.iyer2869@example.com,"Tanvi Iyer",33,Female,Married,5,4,Doctor,Full-time,137830,Y,Hyderabad,3,Y,Y,493,Y,4,3,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
b5ccd047-434b-47c2-aaf8-a615091e82e9,CUST4995,harsh.nair5441@example.com,"Harsh Nair",37,Male,Married,0,1,Driver,Full-time,491502,Y,Kolkata,2,Y,Y,306,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
897dbe61-8b3e-4241-b8f3-813c49924314,CUST4996,aarav.mehta7807@example.com,"Aarav Mehta",57,Male,Single,4,1,Nurse,Full-time,65638,Y,Bhopal,3,N,Y,614,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
57f49560-43ff-4ca7-a81e-71fe395c48eb,CUST3194,arjun.gupta4487@example.com,"Arjun Gupta",61,Male,Single,4,4,Nurse,Part-time,341273,N,Chandigarh,0,N,N,475,N,15,8,3,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
43f88b4f-ae44-4894-a9db-2ce7d23b9df1,CUST3201,aditya.nair7545@example.com,"Aditya Nair",41,Male,Single,4,0,Doctor,Part-time,236020,N,Lucknow,1,N,Y,587,N,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
250882b3-fd69-4af3-9a30-3ce1317d6c86,CUST2381,isha.iyer7699@example.com,"Isha Iyer",51,Female,Single,7,2,Doctor,Full-time,452375,Y,Ahmedabad,2,Y,N,694,N,4,0,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
00a44987-81fb-41dd-9e2f-0c19cf817280,CUST2385,diya.joshi514@example.com,"Diya Joshi",60,Female,Single,4,0,Consultant,Full-time,122790,N,Visakhapatnam,4,Y,Y,831,Y,4,3,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
0e386cad-5e63-4da5-85ae-afea7f83dac7,CUST2386,nandini.verma8142@example.com,"Nandini Verma",74,Female,Married,6,4,Student,Full-time,481829,Y,Delhi,3,Y,Y,814,N,4,1,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
86b32610-63fc-435f-9b80-35f53280543d,CUST3202,meera.chatterjee7267@example.com,"Meera Chatterjee",32,Female,Single,4,4,Doctor,Full-time,236190,Y,Chennai,2,N,N,738,Y,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
fd58cf79-4588-4f90-b712-6b876c5065ad,CUST3204,nikhil.das6376@example.com,"Nikhil Das",57,Male,Married,3,1,"Business Analyst",Part-time,143854,Y,Pune,4,N,N,824,Y,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
5822982f-ef46-4b48-af0e-3ac2f8fac7b6,CUST3205,pooja.das8673@example.com,"Pooja Das",27,Female,Married,1,3,Accountant,Full-time,297340,Y,Bhopal,2,Y,Y,555,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
4219addb-d4ea-4d8a-9fed-6767ab810670,CUST3214,sneha.reddy3698@example.com,"Sneha Reddy",71,Female,Married,5,1,Nurse,Full-time,339336,N,Hyderabad,0,N,N,755,N,15,8,4,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
1ed9e1f1-81d1-4fe9-aa44-81bb1ea0ba44,CUST3215,aditya.gupta2317@example.com,"Aditya Gupta",62,Male,Married,4,3,"Operations Manager",Part-time,411467,N,Ahmedabad,1,Y,Y,451,N,4,0,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
761d40da-8bd4-41d2-8487-25f1829c6661,CUST3216,aditya.singh5953@example.com,"Aditya Singh",65,Male,Single,7,3,"Government Employee",Full-time,415547,N,Noida,1,Y,N,410,N,15,9,2,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
1d74e129-f7c8-41af-8579-45915426fb61,CUST2387,nandini.verma6953@example.com,"Nandini Verma",54,Female,Single,6,2,Electrician,Full-time,109916,Y,Nagpur,1,N,Y,421,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
d421f846-726c-4d62-928b-c1f993939ca8,CUST2388,pooja.yadav5437@example.com,"Pooja Yadav",46,Female,Married,7,0,Doctor,Full-time,186804,N,Kolkata,4,Y,Y,420,Y,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
d0f0c4f0-8e28-4705-a379-7cacdda94de4,CUST2389,nandini.kumar8750@example.com,"Nandini Kumar",50,Female,Married,2,2,"Retail Associate",Part-time,342428,N,Mumbai,4,N,Y,656,N,4,2,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
1738adb2-d91f-4f1d-9acb-9d0aaf62a5ae,CUST2393,simran.patel4381@example.com,"Simran Patel",34,Female,Married,2,2,Advocate,Full-time,376577,Y,Nagpur,3,N,N,756,N,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
67efa869-bcd8-4f92-ae73-db4b1665bf15,CUST2394,tanvi.kumar3988@example.com,"Tanvi Kumar",60,Female,Married,1,0,"HR Manager",Full-time,113311,Y,Indore,4,Y,N,807,N,4,4,4,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
4f39006b-c0b1-4d28-95d3-f7a2cc2d8b1d,CUST3223,aadhya.nair6281@example.com,"Aadhya Nair",73,Female,Single,3,0,"Retail Associate",Part-time,93522,N,Delhi,2,N,N,633,N,15,8,4,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
2fa6c6a4-c14b-46ee-8cf3-9985b7f52c80,CUST3226,karan.sharma1596@example.com,"Karan Sharma",26,Male,Single,5,0,Pharmacist,Full-time,344449,N,Bhopal,3,Y,N,329,N,15,8,5,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
664a0999-571d-4f34-b0f6-bf633ffa6479,CUST2395,manish.nair3196@example.com,"Manish Nair",63,Male,Married,0,0,Driver,Full-time,132649,Y,Jaipur,0,Y,N,686,Y,4,0,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
50147fc7-1a75-4686-9ac0-2d38b754b8ea,CUST2396,rohan.verma3293@example.com,"Rohan Verma",75,Male,Single,6,3,Driver,Full-time,199613,Y,Coimbatore,0,N,Y,459,N,4,4,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
7016b91f-f509-43b2-b6cb-4ff06baf46dc,CUST4571,sneha.verma2509@example.com,"Sneha Verma",66,Female,Married,7,1,"Retail Associate",Part-time,227538,Y,Pune,3,Y,Y,657,Y,4,3,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
0a5ed17c-0e61-4147-8254-f67656340967,CUST3237,neha.chatterjee1765@example.com,"Neha Chatterjee",51,Female,Married,1,2,Nurse,Part-time,302659,Y,Bhopal,1,N,Y,683,Y,4,1,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
80dc2a3b-4c9b-48d0-a6bf-2e30bc1de064,CUST3238,vivaan.chatterjee5911@example.com,"Vivaan Chatterjee",23,Male,Single,1,1,Entrepreneur,Full-time,74602,Y,Kochi,0,Y,N,818,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
5db5ba47-4e51-4826-8f7b-aabc6a4463c4,CUST4572,arjun.yadav9940@example.com,"Arjun Yadav",73,Male,Single,2,1,Doctor,Full-time,392396,N,Hyderabad,2,N,Y,655,Y,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
5b26b822-657d-4897-b6fd-16295ded4ad4,CUST3240,pooja.kumar5589@example.com,"Pooja Kumar",60,Female,Married,3,0,Accountant,Full-time,380018,N,Lucknow,0,N,N,757,N,15,8,5,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
004d6adb-5afd-4dc3-ba95-26151400b4bb,CUST3241,pranav.singh3200@example.com,"Pranav Singh",57,Male,Married,2,4,Student,Full-time,69711,N,Indore,3,N,N,796,Y,15,8,5,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
61cdf150-dd73-49bb-9609-086ef942e73e,CUST3243,rohan.verma6048@example.com,"Rohan Verma",26,Male,Married,3,2,Plumber,Full-time,18179,Y,Nagpur,0,N,Y,689,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.406+00"
7e66427b-8e36-45de-8f3d-b6096418504d,CUST4573,harsh.bose8870@example.com,"Harsh Bose",66,Male,Married,4,1,Engineer,Part-time,77969,N,Surat,1,Y,Y,475,N,4,2,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.491+00"
5b5e9c33-0d7b-4572-a1ac-0708683710bd,CUST2415,vivaan.mehta4256@example.com,"Vivaan Mehta",65,Male,Married,5,3,"Data Analyst",Full-time,274751,Y,Nagpur,3,N,N,824,Y,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.192+00"
